,group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,l,b,objid,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
179,Rg3,140.72389587,15.42087266,1.08644948,-11.59500892,19.20298894,215.42607669,40.37993443,1237667781205619968.00000000,20.50458000,0.05274688,19.59324000,0.03002533,19.28047000,0.02001377,19.14875000,0.02417837,19.02654000,0.03985271,0.13078830,0.09623276,0.06979602,0.05292421,0.03752392,-98.97424000,9.12306800,3.91482000,0.44965770,6208.47400000,78.18254000,-1.30356900,0.06670000,8330.07786274,-5.17077189,-3.67821934,5.39666729,13.97658479,6.01687863,5.43878019,14.99750821,13.48390244,-3.67821934,5.43878019,11.11442012,-3.47768164,243.34389087,-365.50489726,-168.73275813,-252.41605122,-113.30489726,-160.19146928,-213.69978355,-175.73919645,-160.19146928
180,Rg3,223.48264124,21.74651815,-23.35790132,-13.26015937,18.60329347,28.73451430,61.67908493,1237665548893289984.00000000,19.82764000,0.03717615,19.00864000,0.01530708,18.65820000,0.02423913,18.50170000,0.02381591,18.47115000,0.03650098,0.21836020,0.16066730,0.11652940,0.08836068,0.06264883,-227.19070000,6.04152500,3.98348800,0.18084640,5999.52400000,25.91072000,-2.01011600,0.06080342,4694.57845038,1.95289409,1.07070780,4.13265729,6.45365524,0.16667788,4.15254172,7.67419499,6.36421643,1.07070780,4.15254172,-19.55360317,18.41412457,-201.62975111,-606.81485830,-5.58517430,192.04620159,-354.61485830,4.34418639,130.55155019,-381.56222824,4.34418639
181,Rg3,164.34462815,28.29211603,-6.10516790,-12.50427718,17.85345980,203.60781181,64.78681509,1237667254007889920.00000000,19.10074000,0.03524700,18.15404000,0.02448819,17.91146000,0.02986142,17.86598000,0.02206899,17.82773000,0.02789983,0.10858450,0.07989546,0.05794685,0.04393934,0.03115354,271.71660000,4.08903800,3.76437100,0.39064610,6470.99100000,46.09974000,-1.55850200,0.06374274,7023.05248351,-2.74134889,-1.19811101,6.35395959,11.11625819,6.17519547,6.38848503,12.82122994,11.05150335,-1.19811101,6.38848503,12.02917167,-6.99493044,-138.73741991,-497.69585336,146.62626920,128.67908932,-245.49585336,156.35858683,154.38906159,-230.19674130,156.35858683
182,Rg3,151.92635273,20.71368091,3.54442068,-13.32251559,18.70841019,213.62649780,52.20255459,1237667541217570048.00000000,19.92515000,0.03992642,19.05673000,0.02320930,18.76985000,0.01690479,18.63968000,0.01595472,18.59893000,0.03363179,0.14731040,0.10838960,0.07861317,0.05960999,0.04226422,-90.02625000,6.82110900,4.04604900,0.26700280,6218.47100000,60.39531000,-1.25260000,0.06790742,7373.03121785,-3.76258356,-2.50236353,5.82603905,12.33095678,6.07883253,5.86375457,13.65416101,12.07438081,-2.50236353,5.86375457,13.76662819,-0.72958066,295.62258922,-381.25435218,-86.76540608,-304.95033415,-129.05435218,-78.38769051,-272.41564600,-188.25367971,-78.38769051
183,Rg3,246.94672372,63.66158064,-13.91851904,5.14891880,19.42523198,95.04126973,39.81088725,1237671940876209920.00000000,20.84018000,0.07566334,19.89222000,0.02160046,19.48890000,0.02310188,19.35048000,0.02428117,19.29502000,0.05160515,0.10662890,0.07845654,0.05690323,0.04314800,0.03059247,-153.53860000,11.63801000,4.19508300,0.68328240,5731.59100000,207.11010000,-1.33396900,0.07820000,6882.72441738,-0.46459007,5.26659443,4.40670337,10.23914318,0.54025991,4.43413200,11.15802759,8.78083346,5.26659443,4.43413200,9.64265875,11.28076546,-282.32572141,-379.87430989,184.42682761,272.14870703,-127.67430989,194.60713369,167.71751639,-249.47240897,194.60713369
184,Rg3,171.51345293,20.94569376,0.45932505,-19.85156545,18.34339687,225.93192733,69.58066202,1237667733966490112.00000000,19.77241000,0.06148035,18.80164000,0.01774923,18.44223000,0.01861771,18.33664000,0.01687885,18.33061000,0.02828716,0.10742150,0.07903974,0.05732621,0.04346873,0.03081987,-47.33760000,5.14606800,3.89535600,0.14520940,5991.87800000,72.77364000,-1.09606500,0.04714951,5597.43877771,-1.35825339,-1.40317250,5.24571973,9.77312812,6.13911286,5.27593361,11.10628240,9.67187366,-1.40317250,5.27593361,18.60340781,-6.94325921,246.08154320,-455.51864546,-108.64085249,-255.34125108,-203.31864546,-100.10840120,-223.50440540,-237.87266943,-100.10840120
185,Rg4,194.83871372,59.72897039,-10.42761929,-1.81419860,19.12157605,121.08160519,57.37082898,1237655108380130048.00000000,20.37343000,0.04908764,19.46886000,0.02783115,19.17523000,0.02136846,19.10110000,0.01963289,19.08742000,0.04926814,0.05669498,0.04171562,0.03025565,0.02294194,0.01626612,8.84412100,5.97224600,4.01037000,0.29939820,6243.18000000,99.65847000,-1.21836300,0.06131395,9802.83113768,-2.72877821,4.52683264,8.25572856,11.92557058,0.38935357,8.29020550,14.52400567,11.03299687,4.52683264,8.29020550,10.30724140,2.40568812,-364.06896792,-323.82456906,67.72674054,354.25580356,-71.62456906,78.16275482,300.55339576,-200.73591993,78.16275482
186,Rg4,190.71317624,24.35115854,-16.66435005,-14.92145442,18.13177706,267.61526773,86.61640357,1237667446732160000.00000000,19.33381000,0.02582236,18.47979000,0.01952082,18.20279000,0.02345106,18.08747000,0.02337519,18.07243000,0.02295542,0.07804409,0.05742409,0.04164874,0.03158098,0.02239131,232.45840000,4.43948700,3.94603700,0.15008980,6267.14600000,27.48221000,-1.45887700,0.04712114,5484.58831036,-0.01346912,-0.32342323,5.47502739,8.33265924,6.24436163,5.50104276,9.98472240,8.32638021,-0.32342323,5.50104276,-5.32584931,-21.72523173,-162.38244119,-571.31905674,198.71564845,152.16141232,-319.11905674,208.52151397,164.43301597,-312.97260428,208.52151397
187,Rg4,217.73561485,28.33373308,-21.84809137,-7.34918272,17.99485305,41.87641455,67.98678997,1237665351854520064.00000000,19.29719000,0.03460386,18.34585000,0.01734946,18.07699000,0.01114496,17.99150000,0.01624849,17.97373000,0.02319521,0.09945866,0.07318074,0.05307677,0.04024651,0.02853528,-57.81293000,3.50874500,4.21991700,0.13633370,6147.85400000,36.44035000,-1.56255300,0.02850220,5833.83508280,1.62814248,1.45963937,5.40853369,6.84248202,0.21497209,5.42942554,8.73488534,6.68498415,1.45963937,5.42942554,-8.39862617,21.46654750,-270.89775511,-554.79974482,168.91761222,260.76920428,-302.59974483,179.06232450,190.21628285,-351.26193817,179.06232450
188,Rg4,229.46030226,50.32321468,-14.73235194,5.26971743,18.55127430,82.78237735,53.81572743,1237659324948410112.00000000,19.77434000,0.03672936,18.91794000,0.01835165,18.62692000,0.01753771,18.50596000,0.01432058,18.41751000,0.02998790,0.08727992,0.06421974,0.04657751,0.03531831,0.02504112,-323.36990000,7.74321800,4.31341700,0.24570020,6231.12900000,37.64456000,-1.67398500,0.12324710,5977.17003994,0.44335601,3.50086434,4.82430783,8.61498429,0.41847685,4.84890051,9.88583788,7.87158835,3.50086434,4.84890051,11.19422650,10.93166998,-370.06628165,-397.56991502,-78.13088288,360.70834375,-145.36991502,-67.67543910,270.50858930,-279.40655782,-67.67543910
189,Rg4,251.54333150,30.49432736,-24.02426481,-2.05357143,18.28937941,51.50868430,39.04910094,1237661386009999872.00000000,19.61070000,0.02588242,18.66665000,0.01534513,18.29979000,0.01880545,18.21699000,0.01756954,18.23070000,0.02635461,0.15393740,0.11326570,0.08214973,0.06229165,0.04416556,-261.66780000,4.07550900,3.79289400,0.08946624,6019.49700000,15.66191000,-1.36805400,0.04082677,5212.07354003,2.51929068,3.16816800,3.28353416,6.60929455,0.49991438,3.30165487,7.38807819,5.80047291,3.16816800,3.30165487,-6.90363199,23.10243105,-216.78528191,-546.67943765,278.44559553,206.31513227,-294.47943765,288.42087664,39.90819344,-357.33934726,288.42087664
190,Rg4,179.07245275,12.92566298,-11.37226551,-10.92397895,18.54599014,257.96537226,70.81142062,1237661813346070016.00000000,19.85706000,0.04347827,18.93040000,0.01734159,18.65189000,0.02150299,18.52333000,0.01649985,18.42579000,0.03527999,0.15999100,0.11771990,0.08538026,0.06474127,0.04590237,271.75280000,4.80052600,4.28840700,0.15715000,6268.05000000,55.86456000,-1.24084200,0.03470853,7314.60954487,-0.50127291,-2.35131510,6.90822376,9.11809425,6.02236467,6.93575470,11.45619204,8.80970829,-2.35131510,6.93575470,-1.63835750,-15.68367061,-181.27391425,-577.83536780,77.91075021,171.42985363,-325.63536780,87.77616888,249.60460999,-270.41472990,87.77616888
191,Rg4,163.26966574,52.12185396,-13.53398528,-10.47067160,18.28712615,156.37568572,56.62520343,1237658800958469888.00000000,19.58651000,0.03408025,18.59185000,0.02366516,18.34925000,0.02311570,18.23521000,0.01459980,18.25904000,0.03219399,0.07384893,0.05433734,0.03940997,0.02988339,0.02118769,112.65140000,7.65610700,3.64163900,0.18655610,6338.12000000,41.37187000,-1.38535500,0.01737636,6723.44950608,-3.38868550,1.48219313,5.61468497,11.79464596,0.12599974,5.65123450,13.07861326,11.70114425,1.48219313,5.65123450,16.50550705,-4.51353060,-377.65825941,-409.00419864,14.93657161,368.00979929,-156.80419864,25.41525838,345.38736104,-201.80768051,25.41525838
192,Rg4,192.97439299,28.67305294,-14.23278342,-12.55148157,18.57207135,119.19750895,88.45186414,1237665440441370112.00000000,19.85959000,0.04365513,18.94479000,0.02298686,18.63884000,0.01362056,18.51577000,0.01596281,18.54364000,0.03894802,0.06192864,0.04556650,0.03304863,0.02505977,0.01776769,230.80600000,5.56045200,3.87928000,0.13733080,6114.35900000,45.18643000,-1.33804900,0.03170000,6113.82827274,-0.08057642,0.14418924,6.11159660,8.39273900,0.01718108,6.13781833,10.39763828,8.39150031,0.14418924,6.13781833,13.37242438,13.46440046,-151.07071071,-524.14447116,241.26453380,140.71693194,-271.94447115,251.03488551,136.02409302,-274.32188473,251.03488551
193,Rg4,243.05490388,50.20833428,-22.91579465,-1.62626526,18.24042086,78.24245260,45.64341835,1237655130909900032.00000000,19.55786000,0.03605245,18.64607000,0.01961634,18.31431000,0.01607398,18.21217000,0.01844713,18.17877000,0.03020088,0.10148430,0.07467119,0.05415778,0.04106620,0.02911645,-144.34480000,5.62167800,4.17688200,0.13898770,6077.14800000,41.78936000,-1.46320600,0.07540661,5156.93296875,0.73465942,3.52967923,3.68722087,8.36499827,0.43560409,3.71090986,9.15117742,7.58383548,3.52967923,3.71090986,3.19350483,22.75038263,-178.02573776,-472.20319385,285.61826689,167.53338934,-220.00319385,295.47253549,59.05619374,-270.15034301,295.47253549
194,Rg4,219.42020980,31.28127369,-23.90670007,-10.66338602,17.93970195,49.48049901,66.50576575,1237664852035239936.00000000,19.28648000,0.02518606,18.34541000,0.01073703,18.03095000,0.01774874,17.86314000,0.01994077,17.88331000,0.03647333,0.06558163,0.04825434,0.03499807,0.02653798,0.01881576,-388.79200000,6.41868600,3.95918800,0.09378833,5948.67100000,86.08684000,-1.44356700,0.04466117,3871.69506977,1.00280786,1.17332825,3.55073231,7.40960381,0.15902173,3.57358502,8.22634417,7.31611436,1.17332825,3.57358502,-9.22641753,24.49716982,-239.87245209,-541.29936456,-177.32011254,230.82474110,-289.09936456,-167.27055092,182.13278157,-322.00334403,-167.27055092
195,Rg4,250.13265454,38.98179528,-28.75738828,-9.41563198,18.79614276,62.31564285,41.36652654,1237655473432229888.00000000,20.34731000,0.04502333,19.29703000,0.01809530,18.85791000,0.01949896,18.70154000,0.01553859,18.68742000,0.03794589,0.06403465,0.04711609,0.03417251,0.02591198,0.01837192,-225.89790000,6.73602000,4.03907000,0.48147370,5685.33700000,88.14394000,-1.57799800,0.05740000,4179.19608441,1.45720739,2.77741324,2.76192003,7.40479434,0.38448642,2.78335829,7.91062972,6.86417911,2.77741324,2.78335829,-11.37704110,28.03933741,-49.73583986,-579.93223745,267.60922759,39.30032676,-327.73223745,277.06316121,-86.49576784,-318.54578524,277.06316121
196,Rg4,247.68391831,54.10613513,-14.34411631,14.85619889,16.83156343,82.72641073,42.06610916,1237665582715180032.00000000,18.00434000,0.02108660,17.13763000,0.01705500,16.90813000,0.01427082,16.83385000,0.01839587,16.79179000,0.02242762,0.07204521,0.05301017,0.03844740,0.02915350,0.02067019,-485.44440000,2.57664300,3.74053100,0.18087600,6480.04500000,37.36355000,-2.00167200,0.03937021,3638.50015879,0.34198193,2.67938546,2.43775005,8.41819847,0.32391975,2.46267077,8.77102119,7.98041095,2.67938546,2.46267077,17.41778604,11.09418980,-359.86648967,-446.61804267,-183.18522899,350.83650058,-194.41804267,-172.76110942,270.71095846,-295.97331370,-172.76110942
197,Rg4,195.52545483,30.08206754,-16.92097182,-11.63945266,18.79494954,85.16945968,86.23161167,1237665442589769984.00000000,20.09898000,0.04869802,19.23185000,0.02045242,18.88979000,0.01792706,18.75968000,0.02089925,18.75879000,0.03915156,0.05843660,0.04299709,0.03118508,0.02364670,0.01676580,202.78640000,6.06778800,4.20657400,0.18230940,5940.44400000,17.09863000,-1.36542700,0.07034749,6010.79017505,0.03326671,0.39364625,5.99779413,8.28736722,0.04751743,6.02366109,10.24524028,8.27801293,0.39364625,6.02366109,5.81155741,19.69827267,-211.04665073,-530.85414272,239.23729948,200.69890729,-278.65414272,249.19485998,187.23642263,-287.87272306,249.19485998
198,Rg5,169.84676785,16.58228180,-18.91041283,-28.89609520,17.04963552,234.51876251,66.23799824,1237668495242429952.00000000,18.31151000,0.02982680,17.45425000,0.02112052,17.12403000,0.02171103,16.98309000,0.01776819,16.97707000,0.02237744,0.10547480,0.07760732,0.05628730,0.04268096,0.03026133,-22.49475000,2.82180600,3.97860400,0.29944740,6019.78000000,28.69280000,-2.34337400,0.05047644,2258.32064020,-0.52817624,-0.74098892,2.06687624,8.88268288,6.19966876,2.09451473,9.12628331,8.85172246,-0.74098892,2.09451473,15.41288984,-30.90357355,-36.12783792,-334.95803751,-153.89524167,27.00800489,-82.75803751,-144.48172863,33.81750272,-80.21659186,-144.48172863
199,Rg5,174.34299023,59.49694720,-25.38199420,-23.30738076,16.74985489,139.34197448,55.20859388,1237674473828709888.00000000,18.11646000,0.01985118,17.17867000,0.01851212,16.79473000,0.02597353,16.64363000,0.02125062,16.56908000,0.01927118,0.05471701,0.04026025,0.02920009,0.02214155,0.01569863,-242.12150000,2.90541300,4.26377100,0.20197580,5774.26700000,23.77434000,-2.38305000,0.02383619,1589.19892078,-0.68789530,0.59080707,1.30510546,9.03315977,0.06545097,1.33324619,9.13101970,9.01381841,0.59080707,1.33324619,33.59445779,7.67411449,-24.07454519,-312.93990749,-165.85087486,14.99208719,-60.73990749,-156.47492471,10.98733856,-61.59040049,-156.47492471
200,Rg5,186.43145029,21.84647817,-9.20576875,-17.17684764,17.24174526,253.63574462,82.12140098,1237667781761560064.00000000,18.64816000,0.03460689,17.64372000,0.03512442,17.29652000,0.02588747,17.18730000,0.03018876,17.15521000,0.03072501,0.11248960,0.08276878,0.06003083,0.04551956,0.03227393,207.50340000,3.87673300,3.55193600,0.07395013,5925.70800000,42.59975000,-1.33012400,0.05219211,3158.81104298,-0.12199261,-0.41545208,3.12899418,8.45244197,6.23401377,3.15535971,9.02219874,8.44222570,-0.41545208,3.15535971,6.16369474,-18.48781059,3.28224594,-316.41404457,167.59684970,-13.40533882,-64.21404457,176.88578867,-10.23290520,-64.79532607,176.88578867
201,Rg5,186.17856078,4.77798669,-8.42722299,-12.13202101,17.59294987,285.84588533,66.75910994,1237655125009959936.00000000,18.69234000,0.03597739,17.87326000,0.02073187,17.65095000,0.01793076,17.59190000,0.01426141,17.62049000,0.02457314,0.09052838,0.06660992,0.04831107,0.03663282,0.02597313,-44.09691000,3.93360900,3.62172900,0.19479030,6576.28600000,46.03506000,-2.49148500,0.02653145,5331.35334588,0.57442782,-2.02379721,4.89873515,8.00048531,6.02744748,4.92291836,9.39376870,7.74028488,-2.02379721,4.92291836,-4.94852961,-13.91819226,-36.81008329,-328.34005613,-179.32081164,27.76960607,-76.14005614,-169.90504530,46.12678868,-66.63916668,-169.90504530
202,Rg5,181.04974804,39.48829138,-0.73148501,-27.08230865,18.57119655,158.42377158,74.21367446,1237664667907389952.00000000,19.98052000,0.03503851,19.11341000,0.02348800,18.65636000,0.01401629,18.44778000,0.01889756,18.38754000,0.02411691,0.14564960,0.10716760,0.07772688,0.05893794,0.04178773,119.29470000,7.15505800,3.81108100,0.32215540,5639.56600000,78.13772000,-2.38464600,0.04919260,2954.78970402,-0.74752567,0.29560765,2.84334375,9.07346392,0.03258513,2.87166310,9.51704768,9.06864729,0.29560765,2.87166310,18.67584988,19.62649087,119.62614902,-328.61161795,189.58470099,-129.81730439,-76.41161795,198.51039639,-132.23783271,-72.14169029,198.51039639
203,Rg5,1.82609006,-5.98556815,11.46229058,-27.78663640,16.46489169,94.55145196,-66.39446867,1237672842282729984.00000000,17.70167000,0.01956237,16.82665000,0.02061546,16.54316000,0.01670888,16.43277000,0.01870827,16.39590000,0.01499747,0.19568540,0.14398340,0.10442880,0.07918519,0.05614329,23.21943000,2.81382900,3.64141000,0.14562740,6390.34800000,33.27136000,-2.21388800,0.04034686,2399.04931018,-0.07623324,0.95763980,-2.19830664,8.46742167,0.11333948,-2.17205799,8.74157112,8.41309430,0.95763980,-2.17205799,-1.44540324,-30.02319232,40.47608543,-301.31220151,-158.00286089,-49.58272447,-49.11220151,-148.82842656,-54.81904102,-43.18943905,-148.82842656
204,Rg5,16.62709373,1.23121380,5.67563920,-12.92448843,17.49894752,130.82236808,-61.40943837,1237678617425080064.00000000,18.71119000,0.02078005,17.85630000,0.01864106,17.57066000,0.01339118,17.50396000,0.02237042,17.45169000,0.01959047,0.12751450,0.09382396,0.06804896,0.05159947,0.03658466,-12.33521000,5.06903700,3.89337900,0.05645994,6513.57400000,35.71903000,-1.06922600,0.07667337,5516.72682586,-1.72581980,1.99780416,-4.84402719,10.26717426,0.19583098,-4.81261691,11.33914233,10.07093073,1.99780416,-4.81261691,7.21254065,-12.13402401,43.26845801,-338.62476088,-141.02512384,-52.42807494,-86.42476088,-131.85948785,-68.24265766,-74.57132164,-131.85948785
205,Rg5,193.27614508,11.19361912,-5.22918464,-12.93808154,17.47744074,304.42044085,74.06055079,1237661815486870016.00000000,18.64177000,0.02495532,17.77518000,0.01939016,17.50469000,0.02264996,17.42663000,0.01445181,17.38844000,0.02299469,0.10116900,0.07443916,0.05398949,0.04093859,0.02902597,200.18360000,5.13541700,3.68198900,0.04496833,6340.12800000,23.66867000,-2.41972700,0.04966766,3924.05534031,0.60914218,-0.88894922,3.77318505,7.76016777,6.16838045,3.79726539,8.63941134,7.70908380,-0.88894922,3.79726539,-5.53264843,-12.81125003,75.70710149,-292.55366668,127.04115392,-85.70325780,-40.35366668,136.10423557,-80.51645978,-49.90557600,136.10423557
206,Rg5,249.33619236,47.02961301,-9.90443420,-3.64123731,16.60016463,73.09410845,41.96491400,1237651715335190016.00000000,17.83259000,0.01764854,16.97302000,0.02000377,16.66858000,0.01591027,16.52380000,0.01682214,16.51146000,0.01730584,0.14035520,0.10327210,0.07490151,0.05679554,0.04026875,-342.08900000,3.38524800,3.87922400,0.16377290,6274.05100000,39.38147000,-2.21081400,0.03607412,2034.77719278,0.43997186,1.44758273,1.36060546,8.01754810,0.18154744,1.38522558,8.13633378,7.88578352,1.44758273,1.38522558,-2.98281126,10.12221631,-65.42596515,-314.20191204,-156.14816740,56.31302132,-62.00191204,-146.64319709,44.19298693,-71.15035751,-146.64319709
207,Rg5,171.73966115,20.79687505,1.33864329,-29.78513521,16.36175923,226.55673324,69.72071972,1237667781218729984.00000000,17.59492000,0.01930203,16.71919000,0.03268095,16.42974000,0.02264968,16.34217000,0.02715223,16.29163000,0.02011422,0.09480651,0.06975773,0.05059412,0.03836399,0.02720055,203.54520000,3.20277700,4.33976900,0.16785010,6202.48800000,9.14014000,-2.04776000,0.03932286,2270.25428702,-0.54107470,-0.57130565,2.12953106,8.88281634,6.21882506,2.15720951,9.14100536,8.86442530,-0.57130565,2.15720951,28.06588657,-10.06241802,100.94162997,-332.67291031,153.39452810,-111.01991838,-80.47291031,162.37871853,-105.61438060,-87.44663619,162.37871853
208,Rg5,181.52475536,49.48366938,-13.72449231,-11.85684977,18.09063144,141.22998181,66.00275421,1237658203973680128.00000000,19.37311000,0.02483431,18.50242000,0.02142018,18.13876000,0.01304684,18.02767000,0.01732330,17.99394000,0.02373667,0.12160280,0.08947421,0.06489415,0.04920727,0.03488857,-190.14890000,4.16129000,4.29741900,0.14125180,6082.12100000,47.75796000,-2.37884400,0.01702734,3590.85984750,-1.13860561,0.91448185,3.28048391,9.50246642,0.09638543,3.31002178,10.06246055,9.45836090,0.91448185,3.31002178,17.48984654,4.80123356,-67.92379098,-327.30041500,-140.47505888,58.76191555,-75.10041500,-130.96236862,51.26179001,-80.40686499,-130.96236862
209,Rg5,339.77181460,0.62652441,1.89260720,-6.54228819,17.39873546,68.59643773,-47.78542083,1237663479798500096.00000000,18.75680000,0.02211496,17.76981000,0.01653091,17.44723000,0.01791124,17.36183000,0.01784922,17.31950000,0.02156229,0.35679830,0.26252880,0.19040780,0.14438050,0.10236750,-348.03080000,4.95515600,3.84546000,0.24716730,6415.10400000,42.94831000,-1.69685500,0.07723235,4415.44736104,1.08268056,2.76216965,-3.27022890,7.76539438,0.36366554,-3.24759226,8.41713760,7.25753186,2.76216965,-3.24759226,-3.42350256,-5.88753998,-51.92987330,-328.84454842,174.96138661,41.78352504,-76.64454842,184.42261961,11.78819958,-86.49443981,184.42261961
210,Rg5,147.21625506,60.70531486,10.59073963,-131.62325209,16.50226769,152.35947128,44.59730137,1237651192437149952.00000000,18.96199000,0.02820377,17.36854000,0.01615757,16.58987000,0.01193349,16.25912000,0.01510089,16.08113000,0.01543390,0.12658510,0.09314010,0.06755297,0.05122337,0.03631801,67.75064000,2.63652500,4.43835800,0.25589350,4672.59000000,57.70239000,-2.28821200,0.10464420,643.44566474,-0.40588284,0.21255613,0.45177576,8.73705669,0.02433052,0.47904041,8.75017939,8.73447076,0.21255613,0.47904041,112.87454208,68.52869478,-72.44876058,-350.70750258,196.40977709,62.23536694,-98.50750258,205.93494985,59.82044504,-99.99241630,205.93494985
211,Rg5,0.51817544,-4.86448742,5.15040040,-9.07713352,18.88521258,92.89865747,-64.81756252,1237679323383140096.00000000,20.14866000,0.06433186,19.21475000,0.02444458,18.95279000,0.01576668,18.87935000,0.01856769,18.83274000,0.04057146,0.17166100,0.12630650,0.09160803,0.06946360,0.04925056,-2.36306000,7.63041200,3.78999600,0.28631620,6674.73300000,90.10885000,-2.48955900,0.06388772,8522.84408995,-0.18338975,3.62184659,-7.71281186,9.27394393,0.40121816,-7.68620189,12.04507100,8.53746234,3.62184659,-7.68620189,0.54912766,-10.42206486,-2.83699372,-382.69380968,-177.02985984,-6.21046861,-130.49380968,-167.72014260,-56.68032996,-117.70532902,-167.72014260
212,Rg5,239.13992708,39.57327340,-8.68616505,-0.83945998,17.29460219,63.11887862,49.87266888,1237659119331770112.00000000,18.50191000,0.03783311,17.61696000,0.02850757,17.36462000,0.01611394,17.27722000,0.01481051,17.23927000,0.02425510,0.06270348,0.04613663,0.03346213,0.02537332,0.01799000,-311.76170000,4.81660500,3.68490300,0.16355470,6349.39100000,32.05501000,-2.15858300,0.03795305,3794.44742608,1.10570025,2.18123523,2.90128783,7.53774588,0.29357384,2.92382255,8.08494597,7.21524953,2.18123523,2.92382255,-0.29359604,8.72169466,-140.37270307,-288.59590843,-137.26927740,131.20046875,-36.39590843,-127.53047279,115.05509700,-72.80487487,-127.53047279
213,Rg5,163.03229348,27.45245377,3.55891609,-24.84321587,17.71828634,205.28491345,63.55507039,1237667210520950016.00000000,19.07277000,0.02281448,18.17481000,0.01444404,17.79550000,0.01518958,17.63113000,0.01932977,17.58763000,0.02184165,0.08233389,0.06058049,0.04393802,0.03331687,0.02362208,155.73380000,9.38379100,3.87637800,0.15970000,5798.85800000,38.80896000,-1.79039700,0.11218670,2762.91546371,-1.11254842,-0.52554087,2.47381177,9.44944723,6.22754055,2.50327224,9.77539896,9.43482166,-0.52554087,2.50327224,25.08339882,0.82119563,86.31972044,-322.56469914,144.22813579,-96.36946963,-70.36469914,153.25800926,-92.30690566,-75.61547942,153.25800926
214,Rg5,204.23059024,8.73621980,-28.89071387,-36.79188397,14.86139912,335.36609223,68.69393309,1237662262701519872.00000000,16.08848000,0.01989502,15.17940000,0.01833567,14.93579000,0.01616252,14.84536000,0.01161715,14.83322000,0.01819720,0.12435740,0.09150100,0.06636415,0.05032193,0.03567887,193.51530000,2.98799300,3.79494600,0.21910000,6455.01200000,35.46441000,-2.03363300,0.04866702,1368.69690585,0.45205494,-0.20729060,1.27515025,7.87669532,6.25686532,1.29973307,7.98320958,7.87396722,-0.20729060,1.29973307,-43.06632863,-18.26492300,47.80427759,-329.32340101,137.22930770,-57.83236942,-77.12340101,146.37943095,-55.78268637,-78.61866087,146.37943095
215,Rg5,224.06384067,19.08993948,-10.99090136,-8.80830995,17.65240669,23.93779421,60.28439709,1237667736672339968.00000000,18.84430000,0.02383355,17.97453000,0.01569737,17.71663000,0.01336735,17.62810000,0.01468673,17.59394000,0.02004376,0.17967620,0.13220400,0.09588537,0.07270697,0.05155015,-194.31040000,7.33727600,3.58178900,0.11870470,6474.11900000,46.66727000,-2.38107800,0.00949216,4715.85573643,2.13655958,0.94847948,4.09570447,6.25302007,0.15227118,4.11501582,7.48556045,6.18066717,0.94847948,4.11501582,-12.22772948,6.99062720,-101.17415331,-343.99447773,-91.29162177,91.85860293,-91.79447773,-81.67538894,76.87201824,-104.66576272,-81.67538894
216,Rg5,225.04850367,32.25668542,-16.00345807,-6.11636760,18.06651278,51.19415594,61.68022456,1237662224618820096.00000000,19.45357000,0.03199262,18.55093000,0.02199764,18.17731000,0.02152180,17.96736000,0.02339502,17.91289000,0.02588630,0.06867993,0.05053404,0.03665150,0.02779172,0.01970468,-296.60820000,7.20534600,3.79365100,0.14109020,5822.54000000,67.31936000,-2.20602000,0.01609823,2773.75685710,0.82462013,1.02540641,2.44177608,7.56755583,0.13591845,2.46519036,7.95896129,7.49776253,1.02540641,2.46519036,-5.56017755,16.20509329,-148.75792562,-301.64115088,-160.02510705,139.65667670,-49.44115088,-150.26001937,131.66937211,-67.90869750,-150.26001937
217,Rg5,190.00000783,15.07582627,-22.14502088,-36.02713019,17.23571611,289.90859545,77.65741321,1237662525768009984.00000000,18.85358000,0.02761690,17.81102000,0.01964829,17.30274000,0.02406378,17.08629000,0.03156607,16.94936000,0.01903475,0.20833510,0.15329090,0.11117940,0.08430395,0.05977255,197.82630000,2.62993900,4.48705800,0.11613860,5541.45600000,45.50229000,-2.13370900,0.03440113,1504.75329097,0.10952875,-0.30242806,1.46997387,8.22144798,6.24639175,1.49562485,8.35638083,8.21588365,-0.30242806,1.49562485,-14.17904060,-39.84107011,13.83936729,-335.23596602,132.50521494,-23.85287956,-83.03596602,141.76137360,-20.78223658,-83.85720100,141.76137360
