,group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,l,b,objid,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
149,Rg2,175.87367567,11.79256357,-7.79828344,-9.16847085,18.67462959,253.52005006,67.87866652,1237661949176909824.00000000,19.79581000,0.04005061,18.96416000,0.02200658,18.71289000,0.02172466,18.61701000,0.03466465,18.61654000,0.03357038,0.19714040,0.14505400,0.10520530,0.07977397,0.05656074,279.21890000,6.15499500,3.74963100,0.15517130,6390.94600000,23.57450000,-1.60305100,0.03519142,8713.29627550,-0.93079858,-3.14636609,8.07189732,9.75683979,5.95483914,8.10076324,12.68141506,9.23559977,-3.14636609,8.10076324,0.68899412,-12.01662887,-132.97690733,-549.82087948,71.75568381,123.15229336,-297.62087948,81.47038624,212.54930706,-242.00716380,81.47038624
150,Rg2,196.09421228,20.18743992,-11.13443288,-13.36827023,18.88495634,326.71697426,82.45439176,1237668298745509632.00000000,20.03799000,0.03948030,19.28045000,0.02226336,18.94778000,0.01579000,18.85377000,0.01857959,18.79804000,0.03716213,0.10662040,0.07845025,0.05689866,0.04314454,0.03059001,-112.78530000,6.62214600,3.94734100,0.15514440,6190.79800000,57.07557000,-1.52190200,0.01274431,6975.11678274,0.76569829,-0.50264510,6.91471678,7.55945252,6.21664395,6.93829318,10.26085935,7.54272300,-0.50264510,6.93829318,-15.40048405,-8.09390730,-70.03814151,-563.16247635,-146.95228263,60.89647270,-310.96247635,-137.43296144,81.43830387,-306.22515368,-137.43296144
151,Rg2,212.29387958,35.71803494,-9.87959199,-12.44806347,18.04410908,65.18285903,71.37202676,1237662661595230208.00000000,19.15404000,0.02196914,18.29044000,0.01580749,18.07167000,0.01424063,17.99010000,0.01507303,18.00911000,0.02495170,0.06196631,0.04559422,0.03306873,0.02507502,0.01777850,-265.66170000,4.17412600,3.83093400,0.25319670,6612.02200000,30.91441000,-1.43782700,0.01624918,7085.76182615,0.94998074,2.05433240,6.71455700,7.64042779,0.27222651,6.73755918,10.18679736,7.35906619,2.05433240,6.73755918,-7.83611617,13.82591427,18.57721819,-586.93918406,-103.40151287,-27.85438745,-334.73918407,-94.15899303,-116.83217952,-314.92289545,-94.15899303
152,Rg2,180.83838807,12.78463624,-9.01924729,-13.11048729,18.28187482,262.45282166,71.76749670,1237661950252809728.00000000,19.47027000,0.03351659,18.58951000,0.01933110,18.35495000,0.02001271,18.21736000,0.01937139,18.16258000,0.02947502,0.14416680,0.10607660,0.07693556,0.05833791,0.04136230,259.13600000,5.77305600,3.71178600,0.17434450,6303.47500000,43.74197000,-1.70111200,0.10230720,6268.44412304,-0.25759313,-1.94424173,5.95373510,8.78680767,6.06007052,5.98051010,10.62894586,8.56900888,-1.94424173,5.98051010,0.50116882,-15.90536163,-54.84575012,-527.34667458,98.25130369,44.93881772,-275.14667458,107.72201149,104.70614700,-258.38307346,107.72201149
153,Rg2,194.20610088,30.13860923,-11.43894064,-12.72827398,18.79080236,101.81549016,86.76602455,1237665442589250304.00000000,19.98800000,0.04057188,19.16828000,0.02285208,18.90484000,0.01985178,18.79016000,0.02515175,18.72630000,0.04444617,0.06053460,0.04454079,0.03230469,0.02449567,0.01736774,157.53340000,6.98780500,4.38791800,0.04403363,6255.47400000,65.29197000,-2.13860300,0.02676584,6770.64672693,-0.07820962,0.37386338,6.75986439,8.39543865,0.04454646,6.78607557,10.79510129,8.38711013,0.37386338,6.78607557,5.90467968,16.06216298,-81.92855314,-533.91218119,186.36551556,71.74646380,-281.71218119,195.92032589,59.13015926,-284.62770835,195.92032589
154,Rg2,17.65288828,-9.84055152,28.67823130,-13.82662606,18.01100830,138.49615311,-72.13045948,1237652947459510016.00000000,19.43839000,0.03252736,18.50231000,0.01470389,18.08053000,0.01644495,17.91120000,0.02586694,17.84362000,0.03166560,0.22349460,0.16444520,0.11926940,0.09043837,0.06412193,-241.41630000,4.85019000,3.81753900,0.13402100,5971.42300000,52.40504000,-1.66940200,0.02276462,3119.47973724,-0.71686870,0.63431766,-2.96898875,9.07831965,0.06992868,-2.94073678,9.54273653,9.05613211,0.63431766,-2.94073678,31.17429251,-6.46374701,-181.88110127,-454.62263427,200.43961411,171.65459652,-202.42263427,210.30633111,157.09145605,-213.92170953,210.30633111
155,Rg2,169.41592814,17.25996844,0.19721107,-15.98237766,18.10526323,232.55219422,66.21230932,1237668585970009600.00000000,19.39748000,0.02940571,18.47061000,0.01290698,18.17356000,0.01411998,18.07925000,0.01547840,18.05479000,0.02960170,0.09432749,0.06940527,0.05033849,0.03817015,0.02706311,352.37100000,4.32460500,4.19041900,0.14427600,6280.00000000,40.53733000,-1.51839600,0.05643853,5414.24733530,-1.32785247,-1.73375895,4.95428723,9.79701284,6.10528021,4.98440763,10.99207806,9.64238251,-1.73375895,4.98440763,14.12450412,-7.48155542,94.55038175,-472.76013805,244.98389572,-104.91457308,-220.56013805,253.98758859,-64.22654966,-235.64548046,253.98758859
156,Rg2,198.86384558,60.04106050,-14.60209016,-13.24982722,17.83339980,117.45307299,56.83097070,1237658312944119808.00000000,19.12173000,0.03082444,18.16722000,0.02413307,17.91525000,0.01657646,17.82833000,0.01397511,17.86637000,0.02132382,0.04492505,0.03305542,0.02397455,0.01817918,0.01288926,8.99813900,3.35300900,3.91401700,0.07566641,6344.15900000,43.37629000,-1.36998600,0.02431729,5734.94345640,-1.44652545,2.78431498,4.80049275,10.15086077,0.27785493,4.83098431,11.24181408,9.76153495,2.78431498,4.83098431,12.13454508,15.54129256,-131.96537560,-461.55962965,238.69214942,121.61971890,-209.35962965,248.40288146,59.52913724,-234.68935292,248.40288146
157,Rg2,344.56166721,6.51291037,10.91823086,-0.94856982,19.22685564,79.63428303,-46.62315055,1237669697303019776.00000000,20.66368000,0.06190898,19.71300000,0.01686562,19.35744000,0.02149541,19.17349000,0.02289328,19.15356000,0.05109327,0.38958580,0.28665350,0.20790500,0.15764810,0.11177450,-310.40100000,11.16087000,3.80995500,0.24602950,6095.75500000,68.07718000,-1.58085900,0.18535400,7273.98741888,0.89888466,4.91419627,-5.28711399,8.92280219,0.58325756,-5.26389386,10.35977691,7.44762203,4.91419627,-5.26389386,8.03249463,-7.45564081,-344.43735279,-343.67952498,49.05036580,334.68257738,-91.47952498,59.42519620,228.96854070,-260.68052950,59.42519620
158,Rg2,235.44967940,57.83562350,-24.93841375,-10.65015000,17.78374537,90.84851663,47.29100621,1237654949985580032.00000000,19.15116000,0.02632794,18.15921000,0.01561113,17.85872000,0.01522718,17.75050000,0.01243871,17.73630000,0.02062483,0.04874582,0.03586671,0.02601353,0.01972527,0.01398546,-237.95610000,10.73885000,4.10474800,0.41721510,6141.15600000,35.16016000,-1.67341500,0.02960000,4117.15841572,-0.04135474,2.79225949,3.02532150,8.81579730,0.32228383,3.05143584,9.32896257,8.36191180,2.79225949,3.05143584,2.01119222,27.04265669,-31.11518763,-549.75153883,183.14061233,20.94341149,-297.55153883,192.53683800,-74.37944930,-288.86543972,192.53683800
159,Rg2,179.87916137,13.84332876,-11.76675909,-12.46602393,18.98596094,257.98288889,72.01888496,1237661068187269632.00000000,20.37477000,0.04730542,19.44154000,0.02466593,19.06956000,0.01889429,18.97496000,0.03144946,18.85250000,0.04329284,0.14978300,0.11020890,0.07993268,0.06061053,0.04297362,219.63450000,7.71629000,3.57585900,0.02356732,6028.87800000,41.87009000,-1.57541400,0.02430000,6665.86369622,-0.42843668,-2.01268029,6.34029170,8.96742993,6.05681350,6.36759807,10.99823189,8.73864506,-2.01268029,6.36759807,-0.89380809,-17.11898008,-148.86797281,-563.68743528,41.91456165,139.13642254,-311.48743528,51.67900916,205.49794643,-272.31224802,51.67900916
160,Rg2,185.84621817,53.98026870,-10.99954434,-18.48416995,17.83586182,131.92501816,62.65543353,1237658916382700032.00000000,19.14342000,0.03221965,18.17863000,0.01703653,17.90178000,0.01416744,17.80210000,0.02544760,17.78406000,0.01777551,0.08925802,0.06567520,0.04763313,0.03611876,0.02560865,69.21635000,4.01576100,4.06768300,0.13450450,6258.56600000,40.69010000,-1.38996400,0.04498534,5173.54400747,-1.58782207,1.76810284,4.59545330,10.06006574,0.17667225,4.62638687,11.07286676,9.90347086,1.76810284,4.62638687,15.06013392,15.35730708,-72.51319243,-472.04287200,234.48745114,62.18094918,-219.84287200,244.01263953,22.57464479,-227.34938800,244.01263953
161,Rg2,173.92357092,45.63443684,-26.00409842,-20.24441843,18.29481259,157.07010292,66.15059131,1237661852539809536.00000000,19.84846000,0.04277997,18.79636000,0.02428249,18.36890000,0.01590631,18.18117000,0.02288249,18.11830000,0.03080560,0.10389380,0.07644407,0.05544362,0.04204122,0.02980775,-144.75770000,3.92869300,3.85343700,0.02631872,5705.15200000,68.41489000,-1.62134000,0.00785331,3224.92908351,-1.20091385,0.50802449,2.94955669,9.53524478,0.05330384,2.97929065,9.98984813,9.52170174,0.50802449,2.97929065,32.65937386,-4.40623549,-197.35960726,-458.63407701,-159.63343307,188.25689909,-206.43407701,-149.71665011,176.99099683,-216.17093988,-149.71665011
162,Rg2,165.54796878,27.39485285,-7.85682114,-30.52953188,18.38583459,205.96457775,65.76976790,1237667209984999680.00000000,19.90736000,0.03394631,18.88253000,0.02579489,18.45961000,0.01878645,18.21846000,0.01964296,18.23420000,0.03096625,0.15409070,0.11337850,0.08223151,0.06235366,0.04420952,306.22800000,5.03771900,4.47928600,0.10292290,5637.77000000,32.14136000,-1.80491300,0.05799572,2986.71788155,-1.10203934,-0.53665736,2.72359907,9.43880156,6.22629811,2.75302552,9.83209665,9.42353298,-0.53665736,2.75302552,29.59199955,-10.86717616,-55.70321947,-493.13956605,216.10468806,45.42843499,-240.93956605,225.57749815,59.05393210,-237.96691009,225.57749815
163,Rg2,238.56152760,45.72371336,-17.91142132,-10.53999225,18.70465039,72.63691629,49.49928795,1237659325488630272.00000000,20.00482000,0.04431846,19.07726000,0.02056711,18.75541000,0.01428711,18.60369000,0.03118786,18.56385000,0.03185964,0.08364800,0.06154741,0.04463931,0.03384864,0.02399911,-228.99370000,6.53303700,4.16257500,0.34405960,6056.36800000,45.06601000,-1.62664800,0.00937140,5340.72769565,1.03511282,3.31052239,4.06107809,7.99938984,0.42667574,4.08382748,8.98153020,7.28221665,3.31052239,4.08382748,-6.84341012,19.62340919,8.24225984,-554.21381824,148.53508706,-18.30583235,-302.01381824,157.80863752,-141.65212177,-267.36141513,157.80863752
164,Rg2,175.71225568,27.11870706,-6.04244539,-13.85506597,18.74761351,209.03543536,74.75043952,1237667442967449856.00000000,20.25117000,0.05245675,19.31036000,0.01975241,18.94300000,0.01598124,18.82600000,0.01711533,18.73639000,0.04462488,0.11565290,0.08509633,0.06171896,0.04679962,0.03318151,264.73010000,5.86453900,4.05231700,0.12150300,5952.70300000,67.67705000,-1.34686200,0.01216900,6215.28425823,-1.42930967,-0.79343527,5.99644001,9.77284827,6.20190813,6.02687201,11.48180079,9.74058642,-0.79343527,6.02687201,13.40376839,-6.98662954,-42.84571974,-475.47293770,201.26542121,32.61731470,-223.27293770,210.69817232,50.63666008,-219.88774996,210.69817232
165,Rg2,193.47621980,45.17701803,-8.95604715,-11.47692524,18.14902136,121.52910309,71.94451310,1237661873479940096.00000000,19.35004000,0.02535624,18.48154000,0.02079342,18.22337000,0.01870070,18.13593000,0.01751431,18.11387000,0.03199097,0.11712260,0.08617771,0.06250326,0.04739433,0.03360317,-307.64360000,8.15138000,3.89983300,0.22209410,6357.72900000,33.85109000,-1.67777700,0.08418705,6364.10983938,-1.03147143,1.68129086,6.05072077,9.49265785,0.17805420,6.07991075,11.27279326,9.34258070,1.68129086,6.07991075,8.59703145,11.74826131,5.00418422,-504.13511726,-182.64241021,-14.03409027,-251.93511726,-173.35713978,-58.43366943,-245.46642392,-173.35713978
166,Rg2,219.36518124,58.68816450,-23.06772364,-10.63697425,18.25705081,100.00327108,53.46347736,1237655370906139904.00000000,20.02652000,0.03719971,18.88396000,0.01778696,18.32616000,0.01782243,18.11868000,0.01594796,18.02810000,0.02712210,0.03682629,0.02709643,0.01965259,0.01490197,0.01056568,-491.52600000,5.46656600,4.07340600,0.11656240,5291.87800000,62.45621000,-1.61427400,0.04270193,2380.73188218,-0.24619701,1.39578667,1.91286458,8.68314358,0.16144714,1.93962370,8.89714126,8.57022532,1.39578667,1.93962370,10.08658953,23.31363992,-24.55270880,-516.13923787,-238.28981951,15.69634732,-263.93923787,-228.91202406,-26.93513404,-263.03002711,-228.91202406
167,Rg2,247.77996179,54.16299310,-32.31909939,-10.36056661,17.90888437,82.78634854,41.99964720,1237665582715180032.00000000,19.47495000,0.03168612,18.38791000,0.01775403,17.99089000,0.01483430,17.83088000,0.01893628,17.76482000,0.02570046,0.08204675,0.06036922,0.04378479,0.03320068,0.02353970,-230.26070000,2.90583500,4.25248900,0.04853856,5734.57900000,21.97368000,-1.51239800,0.02685351,3129.64337040,0.29204870,2.30738209,2.09412584,8.35629479,0.27976004,2.11920409,8.62082876,8.03141647,2.30738209,2.11920409,-3.73115928,33.73342520,-8.62027079,-508.94037143,217.84916452,-1.65972926,-256.74037143,227.17500924,-72.48764292,-246.30045604,227.17500924
168,Rg3,109.70546643,37.13252950,-2.30238087,-22.98984189,18.50743381,180.96847414,21.09016953,1237663531861609984.00000000,19.88357000,0.03908522,18.99234000,0.01615476,18.59215000,0.01413661,18.41194000,0.02046698,18.41564000,0.03514874,0.35649820,0.26230790,0.19024760,0.14425900,0.10228140,255.16650000,5.36472300,3.83524000,0.09506796,5980.15600000,44.34255000,-1.54844300,0.05352576,4505.01563018,-4.20264800,-0.07104439,1.62107010,12.52776924,6.27751432,1.66017965,12.63729396,12.52756779,-0.07104439,1.66017965,21.03424030,-9.56004828,-303.90263685,-454.40650652,-98.66925021,294.60912627,-202.20650652,-88.42021856,295.75109252,-200.53254060,-88.42021856
169,Rg3,260.35130380,35.54399382,-22.24829586,1.03665593,18.43964932,59.46639435,32.83994569,1237665582187350016.00000000,19.96248000,0.03914895,18.94696000,0.01763672,18.56474000,0.01284679,18.39851000,0.01863395,18.30189000,0.02647562,0.20782660,0.15291680,0.11090810,0.08409822,0.05962669,-333.65550000,4.62298500,4.29628200,0.15538130,5960.09300000,71.92231000,-1.34168300,0.07422700,4674.09716315,1.99515027,3.38255471,2.53473535,7.17439521,0.49096366,2.55449568,7.61560207,6.32694795,3.38255471,2.55449568,-3.56557597,21.98517664,-208.58315904,-509.13571250,228.34570212,198.26942281,-256.93571250,238.29562653,53.71061964,-320.06545224,238.29562653
170,Rg3,240.02894507,43.02914227,-22.62005018,-22.75475186,17.06809885,68.31137101,48.88924553,1237661388150670336.00000000,18.32080000,0.01795189,17.39157000,0.01465681,17.11945000,0.01513956,17.01795000,0.01756444,16.95559000,0.01749488,0.06933694,0.05101746,0.03700212,0.02805759,0.01989318,-306.72350000,2.91730500,4.12709700,0.14395170,6238.35300000,30.67989000,-1.40564500,0.05967266,3567.74221017,0.86693785,2.17977775,2.68807965,7.76682876,0.28447357,2.71136064,8.22648805,7.45467625,2.17977775,2.71136064,-19.85144899,25.20645504,118.73931532,-609.93716038,49.20890844,-128.49232942,-357.73716038,58.13805563,-223.72789093,-307.29787740,58.13805563
171,Rg3,207.26211890,40.90408386,-27.80413165,-18.26858401,17.06798553,85.87411687,71.82243614,1237662307260430080.00000000,18.35204000,0.02184198,17.40726000,0.02198401,17.14173000,0.01663745,17.02950000,0.01471116,16.96503000,0.02770799,0.03087827,0.02271994,0.01647839,0.01249507,0.00885916,15.25685000,3.19944200,4.13935100,0.11069310,6343.35900000,49.41694000,-1.19386000,0.02271076,3668.28410046,0.08233506,1.14140278,3.48521576,8.31549537,0.13769687,3.51094179,9.02630464,8.23678717,1.14140278,3.51094179,6.62726180,32.60199840,-153.35672451,-524.20114072,191.35622634,143.15871007,-272.00114072,201.13395634,104.46821622,-289.07685591,201.13395634
172,Rg3,197.88568164,19.92574363,-20.97437839,-20.54167787,18.98966451,336.58379996,81.45206275,1237668272433460224.00000000,20.56568000,0.05576754,19.49013000,0.03554437,19.03351000,0.01727509,18.87572000,0.01684097,18.73914000,0.03914304,0.11406520,0.08392806,0.06087163,0.04615712,0.03272597,-61.60620000,7.26592400,3.87937100,0.00949454,5514.31300000,21.95353000,-1.64187200,0.03860000,4384.89402326,0.59807957,-0.25901293,4.33618597,7.72273384,6.24963999,4.36029810,8.86864237,7.71838910,-0.25901293,4.36029810,-28.63258116,-6.48539703,-122.59595132,-595.49285100,-80.95936808,113.24804722,-343.29285100,-71.27632316,124.69804111,-339.30148878,-71.27632316
173,Rg3,187.24877614,15.18365858,-11.23169882,-17.60136787,18.19052350,278.20145819,76.96519795,1237662525766830080.00000000,19.47742000,0.03731119,18.53660000,0.01767691,18.26794000,0.01729539,18.12124000,0.01520118,18.12963000,0.03314355,0.16247220,0.11954550,0.08670438,0.06574531,0.04661424,257.99120000,4.74436900,3.56566400,0.17127510,6236.49800000,38.99508000,-1.44262400,0.01161339,5638.61788890,0.18142038,-1.25874328,5.49332902,8.22828429,6.12960466,5.51873600,9.90762885,8.13143454,-1.25874328,5.51873600,-3.57169235,-20.57187943,-9.77162315,-601.44476821,127.32206692,-0.22582632,-349.24476821,136.65194625,53.20346245,-345.16858302,136.65194625
174,Rg3,144.46684722,29.69700392,-4.40128630,-52.04674966,18.47229538,197.61451930,47.66778741,1237664878340150016.00000000,20.46415000,0.05968691,19.15373000,0.02208149,18.55942000,0.01421311,18.29719000,0.01769262,18.23065000,0.02571971,0.09849305,0.07247025,0.05256147,0.03985577,0.02825824,-174.90490000,2.89472100,4.31499100,0.09834521,5123.95500000,59.38036000,-1.85932900,0.03986342,2243.89572747,-1.44025321,-0.45727696,1.65880575,9.77576945,6.23639166,1.68929304,9.92065418,9.76506867,-0.45727696,1.68929304,50.75530841,-12.33426687,183.19713946,-508.28418257,-217.65341536,-192.11690001,-256.08418257,-208.92415617,-179.92786483,-264.79043655,-208.92415617
175,Rg3,171.40395896,10.21254958,-8.14227650,-12.98378219,18.18186731,248.75679812,63.64186789,1237658493349399808.00000000,19.52152000,0.03457716,18.56447000,0.01900361,18.23684000,0.02718056,18.17326000,0.02403159,18.07902000,0.02636104,0.24610500,0.18108170,0.13133560,0.09958778,0.07060898,356.90010000,4.27340900,3.75207200,0.07164067,6294.27000000,34.83433000,-1.43364200,0.06892573,6505.57210550,-1.04652755,-2.69208668,5.82922961,9.73784550,6.00308080,5.85846767,11.36429841,9.35832807,-2.69208668,5.85846767,3.98345721,-14.79889642,-91.08387443,-573.35570035,117.16716509,81.11772469,-321.15570035,126.75088838,166.74173595,-286.21366602,126.75088838
176,Rg3,131.02665103,54.96772564,-13.53854117,-30.36913271,18.74239185,162.83416132,37.91810977,1237651272962209792.00000000,20.41577000,0.05382819,19.30496000,0.01837751,18.80202000,0.01793263,18.59988000,0.01650565,18.50917000,0.03759266,0.15114290,0.11120950,0.08065839,0.06116081,0.04336378,107.49130000,5.58069100,4.08582500,0.27400540,5537.54800000,169.40660000,-1.47445800,0.03830000,3503.73770717,-2.64093666,0.81578130,2.15316798,10.99451010,0.07426722,2.18740047,11.20999434,10.96420326,0.81578130,2.18740047,31.61516150,-10.29844075,-336.43487109,-445.66522774,-68.88292466,327.04823198,-193.46522774,-58.53249740,311.79178945,-217.19857369,-58.53249740
177,Rg3,216.11448926,36.18561790,-16.13448493,-12.41915612,18.60512585,63.38043980,68.30623125,1237662225688889600.00000000,20.35973000,0.03971900,19.35657000,0.02230587,19.00611000,0.02954031,18.85023000,0.02291532,18.70945000,0.03463475,0.04701954,0.03459653,0.02509229,0.01902672,0.01349018,-285.05830000,12.61062000,3.90866800,0.31177090,5594.64800000,137.72590000,-1.38688100,0.00017226,5726.80087333,0.94850169,1.89250010,5.32118748,7.60415835,0.25152060,5.34420106,9.29428368,7.36489427,1.89250010,5.34420106,-6.79780740,19.19236456,-99.14890482,-609.69880078,-72.27224731,89.77400041,-357.49880078,-62.66242841,-2.02395770,-368.59282047,-62.66242841
178,Rg3,140.72389587,15.42087266,1.08644948,-11.59500892,19.20298894,215.42607669,40.37993443,1237667781205619968.00000000,20.50458000,0.05274688,19.59324000,0.03002533,19.28047000,0.02001377,19.14875000,0.02417837,19.02654000,0.03985271,0.13078830,0.09623276,0.06979602,0.05292421,0.03752392,-98.97424000,9.12306800,3.91482000,0.44965770,6208.47400000,78.18254000,-1.30356900,0.06670000,8330.07786274,-5.17077189,-3.67821934,5.39666729,13.97658479,6.01687863,5.43878019,14.99750821,13.48390244,-3.67821934,5.43878019,11.11442012,-3.47768164,243.34389087,-365.50489726,-168.73275813,-252.41605122,-113.30489726,-160.19146928,-213.69978355,-175.73919645,-160.19146928
179,Rg3,223.48264124,21.74651815,-23.35790132,-13.26015937,18.60329347,28.73451430,61.67908493,1237665548893290240.00000000,19.82764000,0.03717615,19.00864000,0.01530708,18.65820000,0.02423913,18.50170000,0.02381591,18.47115000,0.03650098,0.21836020,0.16066730,0.11652940,0.08836068,0.06264883,-227.19070000,6.04152500,3.98348800,0.18084640,5999.52400000,25.91072000,-2.01011600,0.06080342,4694.57845038,1.95289409,1.07070780,4.13265729,6.45365524,0.16667788,4.15254172,7.67419499,6.36421643,1.07070780,4.15254172,-19.55360317,18.41412457,-201.62975111,-606.81485830,-5.58517430,192.04620159,-354.61485830,4.34418639,130.55155019,-381.56222824,4.34418639
180,Rg3,164.34462815,28.29211603,-6.10516790,-12.50427718,17.85345980,203.60781181,64.78681509,1237667254007890176.00000000,19.10074000,0.03524700,18.15404000,0.02448819,17.91146000,0.02986142,17.86598000,0.02206899,17.82773000,0.02789983,0.10858450,0.07989546,0.05794685,0.04393934,0.03115354,271.71660000,4.08903800,3.76437100,0.39064610,6470.99100000,46.09974000,-1.55850200,0.06374274,7023.05248351,-2.74134889,-1.19811101,6.35395959,11.11625819,6.17519547,6.38848503,12.82122994,11.05150335,-1.19811101,6.38848503,12.02917167,-6.99493044,-138.73741991,-497.69585336,146.62626920,128.67908932,-245.49585336,156.35858683,154.38906159,-230.19674130,156.35858683
181,Rg3,151.92635273,20.71368091,3.54442068,-13.32251559,18.70841019,213.62649780,52.20255459,1237667541217569792.00000000,19.92515000,0.03992642,19.05673000,0.02320930,18.76985000,0.01690479,18.63968000,0.01595472,18.59893000,0.03363179,0.14731040,0.10838960,0.07861317,0.05960999,0.04226422,-90.02625000,6.82110900,4.04604900,0.26700280,6218.47100000,60.39531000,-1.25260000,0.06790742,7373.03121785,-3.76258356,-2.50236353,5.82603905,12.33095678,6.07883253,5.86375457,13.65416101,12.07438081,-2.50236353,5.86375457,13.76662819,-0.72958066,295.62258922,-381.25435218,-86.76540608,-304.95033415,-129.05435218,-78.38769051,-272.41564600,-188.25367971,-78.38769051
182,Rg3,246.94672372,63.66158064,-13.91851904,5.14891880,19.42523198,95.04126973,39.81088725,1237671940876209664.00000000,20.84018000,0.07566334,19.89222000,0.02160046,19.48890000,0.02310188,19.35048000,0.02428117,19.29502000,0.05160515,0.10662890,0.07845654,0.05690323,0.04314800,0.03059247,-153.53860000,11.63801000,4.19508300,0.68328240,5731.59100000,207.11010000,-1.33396900,0.07820000,6882.72441738,-0.46459007,5.26659443,4.40670337,10.23914318,0.54025991,4.43413200,11.15802759,8.78083346,5.26659443,4.43413200,9.64265875,11.28076546,-282.32572141,-379.87430989,184.42682761,272.14870703,-127.67430989,194.60713369,167.71751639,-249.47240897,194.60713369
183,Rg3,171.51345293,20.94569376,0.45932505,-19.85156545,18.34339687,225.93192733,69.58066202,1237667733966489600.00000000,19.77241000,0.06148035,18.80164000,0.01774923,18.44223000,0.01861771,18.33664000,0.01687885,18.33061000,0.02828716,0.10742150,0.07903974,0.05732621,0.04346873,0.03081987,-47.33760000,5.14606800,3.89535600,0.14520940,5991.87800000,72.77364000,-1.09606500,0.04714951,5597.43877771,-1.35825339,-1.40317250,5.24571973,9.77312812,6.13911286,5.27593361,11.10628240,9.67187366,-1.40317250,5.27593361,18.60340781,-6.94325921,246.08154320,-455.51864546,-108.64085249,-255.34125108,-203.31864546,-100.10840120,-223.50440540,-237.87266943,-100.10840120
184,Rg4,194.83871372,59.72897039,-10.42761929,-1.81419860,19.12157605,121.08160519,57.37082898,1237655108380129792.00000000,20.37343000,0.04908764,19.46886000,0.02783115,19.17523000,0.02136846,19.10110000,0.01963289,19.08742000,0.04926814,0.05669498,0.04171562,0.03025565,0.02294194,0.01626612,8.84412100,5.97224600,4.01037000,0.29939820,6243.18000000,99.65847000,-1.21836300,0.06131395,9802.83113768,-2.72877821,4.52683264,8.25572856,11.92557058,0.38935357,8.29020550,14.52400567,11.03299687,4.52683264,8.29020550,10.30724140,2.40568812,-364.06896792,-323.82456906,67.72674054,354.25580356,-71.62456906,78.16275482,300.55339576,-200.73591993,78.16275482
185,Rg4,190.71317624,24.35115854,-16.66435005,-14.92145442,18.13177706,267.61526773,86.61640357,1237667446732160000.00000000,19.33381000,0.02582236,18.47979000,0.01952082,18.20279000,0.02345106,18.08747000,0.02337519,18.07243000,0.02295542,0.07804409,0.05742409,0.04164874,0.03158098,0.02239131,232.45840000,4.43948700,3.94603700,0.15008980,6267.14600000,27.48221000,-1.45887700,0.04712114,5484.58831036,-0.01346912,-0.32342323,5.47502739,8.33265924,6.24436163,5.50104276,9.98472240,8.32638021,-0.32342323,5.50104276,-5.32584931,-21.72523173,-162.38244119,-571.31905674,198.71564845,152.16141232,-319.11905674,208.52151397,164.43301597,-312.97260428,208.52151397
186,Rg4,217.73561485,28.33373308,-21.84809137,-7.34918272,17.99485305,41.87641455,67.98678997,1237665351854519808.00000000,19.29719000,0.03460386,18.34585000,0.01734946,18.07699000,0.01114496,17.99150000,0.01624849,17.97373000,0.02319521,0.09945866,0.07318074,0.05307677,0.04024651,0.02853528,-57.81293000,3.50874500,4.21991700,0.13633370,6147.85400000,36.44035000,-1.56255300,0.02850220,5833.83508280,1.62814248,1.45963937,5.40853369,6.84248202,0.21497209,5.42942554,8.73488534,6.68498415,1.45963937,5.42942554,-8.39862617,21.46654750,-270.89775511,-554.79974482,168.91761222,260.76920428,-302.59974483,179.06232450,190.21628285,-351.26193817,179.06232450
187,Rg4,229.46030226,50.32321468,-14.73235194,5.26971743,18.55127430,82.78237735,53.81572743,1237659324948409600.00000000,19.77434000,0.03672936,18.91794000,0.01835165,18.62692000,0.01753771,18.50596000,0.01432058,18.41751000,0.02998790,0.08727992,0.06421974,0.04657751,0.03531831,0.02504112,-323.36990000,7.74321800,4.31341700,0.24570020,6231.12900000,37.64456000,-1.67398500,0.12324710,5977.17003994,0.44335601,3.50086434,4.82430783,8.61498429,0.41847685,4.84890051,9.88583788,7.87158835,3.50086434,4.84890051,11.19422650,10.93166998,-370.06628165,-397.56991502,-78.13088288,360.70834375,-145.36991502,-67.67543910,270.50858930,-279.40655782,-67.67543910
