group_id,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,l,b,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,Galdist,GalRecX,GalRecY,GalRecZ,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel,GalSphrVel,GalSphphiVel,GalSphithetaVel
S2,3230161653972499584,71.25600601621431,0.08914137545280842,0.6910287388890238,0.057382318252042964,0.7031471619907754,0.10070791187418957,-26.110085804956547,0.20028136460342133,-35.866186055105636,0.13213886350691414,16.72646,17.126495000000002,16.130907,0.9955883,196.59263997810703,-27.442221323375264,142.9734,1.955128,4.4359980000000006,0.1494903,5565.213000000001,41.869820000000004,-2.260836,0.02355769,1074.86852282,9.129556590364205,9.110764772488501,-0.2698509876875461,-0.4607301355083259,-5.219779347375833,153.6085323774982,-240.43310550489102,-9.79684643788013,153.5395495733637,-240.43310550489102,2.5535644701453677,153.5395495733637,240.58290616095024
S2,4571481860361773824,255.89605460797603,0.04346731234203815,23.297670111427852,0.05602623495864285,0.7031522233993484,0.0758153414077177,-42.60357449642432,0.09984866076967637,-0.3990165435327844,0.12429961800791794,17.157904000000002,17.594368,16.555695999999998,1.0386715,44.132676128791765,33.434374818843644,106.156,1.8854939999999998,4.2746889999999995,0.07891458,5340.132,60.575559999999996,-2.019495,0.10564100000000001,1365.54089505,7.5051630614077265,7.432945775633249,0.7620324613748771,0.7469585101986106,-35.99065919202101,149.3436211005888,275.64471592234577,-20.204176202330984,151.99758958201346,275.64471592234577,7.42732628082568,151.99758958201346,-276.00685382325344
S2,2536119712308947712,15.503480010392297,0.12183960678958572,-0.7213074158447572,0.08596977877671308,0.7642933694490306,0.13355814600046773,4.6206230088955085,0.3031132588979768,-29.326129003403594,0.1617328891411968,17.31192,17.716677,16.722525,0.99415207,128.85958908333274,-63.471269289975844,211.638,2.437263,4.200158,0.13031289999999998,5324.476,43.810629999999996,-1.8403209999999999,0.009229335,1393.37295498,8.680974094675303,8.605453309682993,0.49294192221057265,-1.239775236637293,-23.264108408472335,151.78535140554536,-270.57370312508425,-14.69473284699806,152.78552674735806,-270.57370312508425,25.63072450049101,152.78552674735806,269.67621929624966
S2,1465018949599024000,193.32048037965268,0.060367991969576186,30.027456789479032,0.04426309075969274,0.4428011820622661,0.08232630154316116,-6.3036062255391485,0.09598536115201133,-3.87562623473456,0.09020156909078672,16.504414,16.760523000000003,16.088793,0.67173004,115.09214086804435,87.07267601942046,-269.6818,2.446819,3.523859,0.1474429,6240.732,22.78531,-1.8947939999999999,0.0746409,2093.20292981,8.506217898452325,8.235444303062973,0.09544857162123965,2.0882765198157704,15.029789439707681,166.28042173732203,-259.2395673536399,16.93577992756418,166.09352106437524,-259.2395673536399,-47.22397311659263,166.09352106437524,255.58945519043652
S2,4005986090845999872,179.97412112821425,0.17492583801531314,25.195908273859853,0.1008687559671546,0.1189986991159488,0.233554925192413,3.608973581108801,0.3330506602523172,-5.116104992302935,0.2200822788399057,18.071260000000002,18.348345000000002,17.664276,0.6840687,219.5269035451284,78.28004816077744,140.5227,7.483821000000001,3.8555410000000006,0.22849029999999998,6347.86,52.153940000000006,-1.93187,0.04701212,5070.70652748,10.296363002416962,9.008315400961031,-0.6591877593612308,5.022200385184195,-123.05379276957973,155.85398599049617,158.23816703865768,-134.24878659494001,146.26156922490622,158.23816703865768,-41.53941403897772,146.26156922490622,-203.0484676974731
S2,814087862430876160,142.4193496506763,0.02701511910507369,41.0977797084428,0.02301763598444944,1.1419224564750527,0.04061391937272658,-39.36995842344953,0.05679847371356873,-20.418579254265,0.057533344482467226,15.287692999999999,15.572601,14.822070000000002,0.7505312,180.70971358062363,46.62612267193676,-216.6873,2.14292,3.99649,0.13391879999999998,5941.745,36.31302,-2.137308,0.02970643,943.113829211,8.886841322878732,8.850958597533259,-0.007816523196945674,0.6969596660091074,-37.0964492813874,148.86815277694075,-267.3679124861328,-37.23008776808137,148.83067113804157,-267.3679124861328,-58.645254971733124,148.83067113804157,263.61389893770513
S2,2542824083243197696,8.492032139055532,0.15545969014162658,-0.31440949877455737,0.1179732681774288,0.3996850641676057,0.16678469560904136,-6.238689519689501,0.4584795037601733,-17.351888970123536,0.2874128676977993,17.866941,18.14465,17.35374,0.7909088000000001,113.32217875240622,-62.8597478529556,59.296980000000005,5.0057599999999995,3.98556,0.08930039999999999,6042.757,38.338609999999996,-1.940261,0.06359104,3225.22271641,9.2928407244696,8.745817546000584,1.3527862431627105,-2.8448655574709854,-209.35790276864208,123.03954041035766,-159.58964546322014,-188.49463187009775,151.92519446075403,-159.58964546322014,-129.7027282171164,151.92519446075403,209.35019071175125
S2,1396814589764836864,238.5038458199041,0.10403654937986442,44.837268720452144,0.11716055997657936,0.10098944554188173,0.1259335452310417,4.351832851937717,0.21540933317577268,-0.6009009632603247,0.2607246553324601,18.291618,18.552437,17.876883,0.6755543,71.30488283309455,49.704704017063406,-227.4989,4.7342010000000005,3.953035,0.21167640000000001,6345.464,40.32718,-1.824485,0.08322281,5661.64173668,8.957651438199406,7.011610672114827,3.4864983592709957,4.36396392463978,-24.600386482374667,174.5818666666991,-237.58262807426382,55.26504467788733,166.622022416532,-237.58262807426382,-66.66926646818271,166.622022416532,235.76320456714342
S2,2777983030282265472,11.980442994303935,0.12371763646576098,14.565306357644555,0.07946240617147783,0.7233314890328852,0.1469710502019761,5.662947637145775,0.3257217968752983,-36.43646425831052,0.14548168222732974,17.56297,18.075285,16.902683,1.1726017,121.65298658321603,-48.29771199364971,152.2817,2.7174419999999997,4.465166,0.14470270000000002,5176.639,66.06228,-1.839823,0.1021953,1211.45137536,8.731933393265582,8.663964518379945,0.690539812102259,-0.8820046318912568,-14.752738445631207,183.12601981058805,-247.7559844377758,-0.3880774474619208,183.6887021998852,-247.7559844377758,23.592132573697686,183.6887021998852,246.58541278113137
S2,2518385517465704960,31.72384677424425,0.04657763167721367,4.595638976847623,0.05355798800279225,0.8195954329157965,0.06655551395591304,-5.904191119634711,0.10564472064238548,-37.481992627042935,0.09205927163872864,15.451181,15.732921,14.996831,0.7360897,155.6633257166102,-53.41190794755394,181.8,3.0,4.02,0.04,5940.0,31.0,-1.79,0.03,1090.58568957,8.825643541284826,8.780074007424851,0.2711561655306819,-0.8573848788012275,-19.819829683050358,166.21882429297142,-249.4262899400639,-14.66450723360212,166.80904174462626,-249.4262899400639,9.419524251964436,166.80904174462626,249.7373160841583
S2,3999832192984300416,181.1505576218758,0.2963964017641666,21.177302986887394,0.15785784721720345,0.1944180359855001,0.3088214164024196,-3.5500759356012117,0.6831200933245499,-9.135981906539298,0.3323264811550424,19.141920000000002,19.548347,18.53037,1.0179768,239.5482928498848,77.78001859089925,-224.2074,6.035982,4.189029,0.1657734,5432.732,72.93196999999999,-2.271703,0.03045782,3180.24299776,9.062761126953266,8.53442681597368,-0.5589758243124106,3.022053661307175,-51.98763401929895,146.16408478414766,-235.593373357142,-61.49068326339623,142.01342065940116,-235.593373357142,-139.19241537430074,142.01342065940116,201.3260323681211
S2,637527421951770496,141.2058245427333,0.24996764536590446,21.102657071062165,0.23073992519757214,0.5149490224914637,0.2889609663026716,-2.0828149647589527,0.4446655317870005,-6.974310907131327,0.35056116328399645,18.258366,18.520857,17.832098000000002,0.68875885,208.51593942620482,42.7892406859408,-101.9179,9.135731,3.656856,0.1193747,6525.161999999999,60.18225,-2.194419,0.10653399999999999,5709.11558918,12.638329719393436,11.8581525216636,-1.9738676042025562,3.8661607184466824,-86.7756772440554,102.9165855134305,-142.03625938489364,-102.46097239796487,86.1227179791657,-142.03625938489364,-141.11170257287688,86.1227179791657,103.34025362178329
S2,1480847308538320128,214.48299563103373,0.0712654146427614,35.23440646956386,0.101638409013768,0.10986131662303536,0.1557676720642693,-0.3951451757587939,0.12737188153741624,2.59786652454316,0.21406667311054475,18.20946,18.457672,17.774244,0.6834278,61.98635506221362,69.85936211364326,-201.1053,6.857483,3.6270540000000002,0.24711079999999996,6198.766,67.36672,-1.740012,0.05719933,5105.68843983,8.925721680820455,7.345154302505131,1.5576699808145031,4.835130056288607,73.67715733700261,221.22635140224074,-184.56987957958603,118.25229050608698,201.4785127230656,-184.56987957958603,-0.9126601170714395,201.4785127230656,219.1491004775474
S2,2557183778116667648,10.32470166978329,0.1367175179595157,7.394946714949722,0.10445865601998948,0.3697725735034044,0.15570537004460713,1.6417669874091665,0.3082174301096812,-8.367291206983264,0.21192221581957155,17.6464,17.914545,17.191347,0.72319794,118.50338232900107,-55.38959664160542,127.3771,4.8410839999999995,3.670303,0.1781086,6421.831,23.76577,-1.750493,0.02754991,4266.23346319,10.1850568632072,9.354307098951285,2.119434076762058,-3.463877186073522,-23.51847069742201,176.86923041035558,-195.51046936189337,15.631690020050534,177.3444558134915,-195.51046936189337,80.72160150377121,177.3444558134915,179.77179208351308
S2,3914608462600199296,172.38226956740718,0.18225075880284697,10.083538231939153,0.1486588874525578,0.12164554148718484,0.27825816178915,-8.69959548565026,0.3255057901212479,-5.8970743844142595,0.2718857190227795,18.14489,18.397377,17.702291,0.6950854999999999,250.4799171489141,64.25127159354206,-164.8786,4.294121,3.714268,0.1133316,6202.321,26.916990000000002,-2.134087,0.04673827,4840.01269294,10.212646904189077,8.903851235460799,-2.068118289242338,4.578745870922557,78.68840843754117,118.36657748367878,-247.2643434352055,50.44182689447316,132.69062308364164,-247.2643434352055,-62.83880567701665,132.69062308364164,243.84919577685696
